Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude
99;CA-2013-149223;07.09.2013;12.09.2013;Standard Class;ER-13855;Elpida Rittenbach;Corporate;United States;Saint Paul;Minnesota;55106;Central;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;77.88;6;0;22.5852;44.9504037;-93.1015025
100;CA-2013-158568;30.08.2013;03.09.2013;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10003256;Office Supplies;Paper;Avery Personal Creations Heavyweight Cards;64.624;7;0.2;22.6184;41.8755546;-87.6244211
101;CA-2013-158568;30.08.2013;03.09.2013;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;95.976;3;0.2;-10.7973;41.8755546;-87.6244211
102;CA-2013-158568;30.08.2013;03.09.2013;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;60610;Central;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;1.788;3;0.8;-3.0396;41.8755546;-87.6244211
103;CA-2013-129903;02.12.2013;05.12.2013;Second Class;GZ-14470;Gary Zandusky;Consumer;United States;Rochester;Minnesota;55901;Central;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);23.92;4;0;11.7208;44.0233269;-92.4630214
104;US-2012-156867;13.11.2012;17.11.2012;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;238.896;6;0.2;-26.8758;39.729432;-104.8319195
105;US-2012-156867;13.11.2012;17.11.2012;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;102.36;3;0.2;-3.8385;39.729432;-104.8319195
106;US-2012-156867;13.11.2012;17.11.2012;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;80013;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";36.882;3;0.7;-25.8174;39.729432;-104.8319195
107;CA-2014-119004;24.11.2014;29.11.2014;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74.112;8;0.2;17.6016;35.2270869;-80.8431267
108;CA-2014-119004;24.11.2014;29.11.2014;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;27.992;1;0.2;2.0994;35.2270869;-80.8431267
109;CA-2014-119004;24.11.2014;29.11.2014;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;3.304;1;0.2;1.0738;35.2270869;-80.8431267
110;CA-2012-129476;15.10.2012;20.10.2012;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Orland Park;Illinois;60462;Central;TEC-AC-10000844;Technology;Accessories;Logitech�Gaming G510s - Keyboard;339.96;5;0.2;67.992;41.6303103;-87.8539424
111;CA-2014-146780;26.12.2014;31.12.2014;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10035;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;41.96;2;0;10.9096;40.85880085;-73.8632141502538
112;CA-2013-128867;04.11.2013;11.11.2013;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;75.96;2;0;22.788;41.6274552;-93.7380623
113;CA-2013-128867;04.11.2013;11.11.2013;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";27.24;6;0;13.3476;41.6274552;-93.7380623
114;CA-2011-115259;25.08.2011;27.08.2011;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;40.096;14;0.2;14.5348;39.9622601;-83.0007064
115;CA-2011-115259;25.08.2011;27.08.2011;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;4.72;2;0.2;1.652;39.9622601;-83.0007064
116;CA-2011-115259;25.08.2011;27.08.2011;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;23.976;3;0.2;7.4925;39.9622601;-83.0007064
117;CA-2011-115259;25.08.2011;27.08.2011;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;130.464;6;0.2;44.0316;39.9622601;-83.0007064
118;CA-2012-110457;02.03.2012;06.03.2012;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;787.53;3;0;165.3813;47.6038321;-122.3300623
119;US-2012-136476;05.04.2012;10.04.2012;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;37620;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;157.794;1;0.7;-115.7156;36.5951059;-82.1887443
120;CA-2013-103730;13.06.2013;16.06.2013;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;47.04;3;0;18.3456;39.7459468;-75.5465889
121;CA-2013-103730;13.06.2013;16.06.2013;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;30.84;4;0;13.878;39.7459468;-75.5465889
122;CA-2013-103730;13.06.2013;16.06.2013;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;226.56;6;0;63.4368;39.7459468;-75.5465889
123;CA-2013-103730;13.06.2013;16.06.2013;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;115.02;9;0;51.759;39.7459468;-75.5465889
124;CA-2013-103730;13.06.2013;16.06.2013;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;68.04;7;0;19.7316;39.7459468;-75.5465889
125;US-2011-152030;26.12.2011;28.12.2011;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;"Global Deluxe High-Back Manager's Chair";600.558;3;0.3;-8.5794;29.7589382;-95.3676973
126;US-2011-134614;20.09.2011;25.09.2011;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;617.7;6;0.5;-407.682;40.4731073;-88.9941402
127;US-2014-107272;06.11.2014;13.11.2014;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2.388;2;0.7;-1.8308;33.4485866;-112.0773455
128;US-2014-107272;06.11.2014;13.11.2014;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243.992;7;0.2;30.499;33.4485866;-112.0773455
129;US-2013-125969;07.11.2013;11.11.2013;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81.424;2;0.2;-9.1602;34.0543942;-118.2439408
130;US-2013-125969;07.11.2013;11.11.2013;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;238.56;3;0;26.2416;34.0543942;-118.2439408
131;US-2014-164147;03.02.2014;06.02.2014;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;59.97;5;0.4;-11.994;39.9622601;-83.0007064
132;US-2014-164147;03.02.2014;06.02.2014;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78.304;2;0.2;29.364;39.9622601;-83.0007064
133;US-2014-164147;03.02.2014;06.02.2014;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21.456;9;0.2;6.9732;39.9622601;-83.0007064
134;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;20.04;3;0;9.6192;38.72338;-121.185878161131
135;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;35.44;1;0;16.6568;38.72338;-121.185878161131
136;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;11.52;4;0;3.456;38.72338;-121.185878161131
137;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4.02;2;0;1.9698;38.72338;-121.185878161131
138;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76.176;3;0.2;26.6616;38.72338;-121.185878161131
139;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;65.88;6;0;18.4464;38.72338;-121.185878161131
140;CA-2013-145583;14.10.2013;20.10.2013;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;43.12;14;0;20.6976;38.72338;-121.185878161131
141;CA-2013-110366;06.09.2013;08.09.2013;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82.8;2;0.2;10.35;39.9523993;-75.1635898
142;CA-2014-106180;19.09.2014;24.09.2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;8.82;3;0;2.3814;37.7792808;-122.4192362
143;CA-2014-106180;19.09.2014;24.09.2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10.86;3;0;5.1042;37.7792808;-122.4192362
144;CA-2014-106180;19.09.2014;24.09.2014;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;143.7;3;0;68.976;37.7792808;-122.4192362
145;CA-2014-155376;23.12.2014;28.12.2014;Standard Class;SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839.43;3;0;218.2518;39.0911161;-94.4155067
146;CA-2012-110744;07.09.2012;12.09.2012;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;671.93;7;0;20.1579;34.1476452;-118.1444778
147;CA-2011-110072;22.10.2011;28.10.2011;Standard Class;MG-17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93.888;4;0.2;12.9096;40.0581205;-82.4012642
148;CA-2013-114489;06.12.2013;10.12.2013;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless�Phone Headset�with In-line Volume - M214C;384.45;11;0;103.8015;44.2127373;-91.123762
149;CA-2013-114489;06.12.2013;10.12.2013;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149.97;3;0;5.9988;44.2127373;-91.123762
150;CA-2013-114489;06.12.2013;10.12.2013;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951.84;8;0;585.552;44.2127373;-91.123762
151;CA-2013-114489;06.12.2013;10.12.2013;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;171.55;5;0;80.6285;44.2127373;-91.123762
152;CA-2013-158834;14.03.2013;17.03.2013;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157.92;5;0.2;17.766;33.5091215;-111.8992364
153;CA-2013-158834;14.03.2013;17.03.2013;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded�Headset;203.184;2;0.2;15.2388;33.5091215;-111.8992364
154;CA-2012-124919;31.05.2012;02.06.2012;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58.38;7;0;26.271;37.3361905;-121.8905832
155;CA-2012-124919;31.05.2012;02.06.2012;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105.52;4;0;48.5392;37.3361905;-121.8905832
156;CA-2012-124919;31.05.2012;02.06.2012;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;80.88;6;0;21.0288;37.3361905;-121.8905832
157;CA-2012-118948;28.05.2012;03.06.2012;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;6.63;3;0;1.7901;47.6038321;-122.3300623
158;CA-2011-104269;01.03.2011;06.03.2011;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;"Global Deluxe High-Back Manager's Chair";457.568;2;0.2;51.4764;47.6038321;-122.3300623
159;CA-2013-114104;21.11.2013;25.11.2013;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;14.62;2;0;6.8714;35.6571367;-97.4649037
160;CA-2013-114104;21.11.2013;25.11.2013;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;944.93;7;0;236.2325;35.6571367;-97.4649037
161;CA-2013-162733;12.05.2013;13.05.2013;First Class;TT-21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;5.98;1;0;2.691;34.0543942;-118.2439408
162;CA-2012-119697;28.12.2012;31.12.2012;Second Class;EM-13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54.384;2;0.2;1.3596;39.9523993;-75.1635898
163;CA-2013-154508;17.11.2013;21.11.2013;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;28.4;5;0;13.348;32.4207262;-104.2287756
164;CA-2013-113817;08.11.2013;12.11.2013;Standard Class;MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;27.68;2;0.2;9.688;47.6038321;-122.3300623
165;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9.936;3;0.2;2.7324;29.4246002;-98.4951404
166;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159.952;8;0.4;-1359.992;29.4246002;-98.4951404
167;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275.928;3;0.2;-58.6347;29.4246002;-98.4951404
168;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740.06;9;0.3;-24.858;29.4246002;-98.4951404
169;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32.064;6;0.2;6.8136;29.4246002;-98.4951404
170;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;177.98;5;0.8;-453.849;29.4246002;-98.4951404
171;CA-2011-139892;08.09.2011;12.09.2011;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143.976;3;0.2;8.9985;29.4246002;-98.4951404
172;CA-2011-118962;05.08.2011;09.08.2011;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�;20.94;3;0;9.8418;34.0543942;-118.2439408
173;CA-2011-118962;05.08.2011;09.08.2011;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110.96;2;0;53.2608;34.0543942;-118.2439408
174;CA-2011-118962;05.08.2011;09.08.2011;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340.144;7;0.2;21.259;34.0543942;-118.2439408
175;US-2011-100853;14.09.2011;19.09.2011;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52.448;2;0.8;-131.12;41.8755546;-87.6244211
176;US-2011-100853;14.09.2011;19.09.2011;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20.16;4;0.2;6.552;41.8755546;-87.6244211
177;US-2014-152366;22.04.2014;26.04.2014;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97.264;4;0.8;-243.16;29.7589382;-95.3676973
